EJER;CCAA;SECTOR;TIPOPER;MODELO;M390_1;M390_2;M390_3;M390_4;M390_5;M390_6;M390_7;M390_8;M390_9;M390_10;M390_11;M390_12;M390_13;M390_14;M390_15;M390_16;M390_17;M390_18;M390_19;M390_20;M390_21;M390_22;M390_23;M390_24;M390_25;M390_26;M390_27;M390_28;M390_29;M390_30;M390_31;M390_32;M390_33;M390_34;M390_35;M390_36;M390_37;M390_38;M390_39
2023;13;99;1;390;2485547204,750000;433879414,570000;433884104,550000;488925281,220000;17250626,560000;6669954,460000;17655721,920000;3983060,840000;1367,450000;531344551,120000;-97460446,570000;0,000000;3234933703,640000;2189724907,700000;29973569,110000;271125608,010000;623014753,370000;85726886,740000;-1324116268,510000;3225723965,370000;2173737997,520000;4141338179,010000;-915333479,180000;67594285,590000;139018386,370000;-97460446,570000;13214842,950000;-83062137,840000;-99510433,100000;-98326967,320000;215961413,530000;229375606,380000;70731476,480000;15378878,120000;14398308,730000;21098,710000;7272,010000;1301;8
2023;14;1;0;390;257751952,360000;14432816,920000;14447813,060000;20301760,920000;2600829,010000;6145,890000;44449,800000;1174,420000;300070,900000;23040973,520000;-8593160,460000;1000138,000000;304747823,250000;256877847,010000;1530089,910000;167293,920000;4315377,540000;556440,480000;112669510,860000;303599943,680000;256053691,350000;170579759,850000;131841993,710000;14323013,050000;1346974,620000;-7615036,030000;0,000000;-7613586,590000;-8720170,920000;-8718721,480000;7853020,710000;867162,980000;14610941,440000;1079921,510000;1452,520000;0,000000;0,000000;3841;0
2023;14;1;1;390;3963692997,420000;299929591,030000;299953666,380000;345013310,750000;35233602,240000;510920,790000;6794585,550000;2300624,130000;2570247,570000;385617497,630000;-85663831,250000;143716,670000;4370645852,940000;3847201036,860000;215639867,300000;197893359,940000;40380858,380000;55316147,430000;721817823,550000;4391310990,330000;3823200835,180000;3145902750,580000;1245372857,080000;151415676,810000;355159786,150000;-85520114,580000;108911,950000;-84957102,080000;-95395870,000000;-94941769,450000;51156087,030000;82422400,800000;62937434,720000;14594163,690000;563064,950000;27836808,290000;14434338,090000;2694;29
2023;14;2;0;390;25292004,290000;4586351,840000;4586716,020000;1377999,670000;570488,080000;0,000000;360,630000;11,320000;4240,410000;1936856,180000;2649859,840000;0,000000;24336061,360000;23776940,030000;14126,650000;0,000000;41905,780000;37940,550000;15263689,210000;25727517,450000;23599721,840000;7466256,040000;18262065,300000;2549936,250000;9958,390000;2649859,840000;0,000000;2650374,540000;2460137,590000;2460652,290000;2936329,350000;0,000000;391035,950000;85156,430000;514,700000;0,000000;0,000000;1046;0
2023;14;2;1;390;951311059,300000;167453905,550000;167458366,040000;109331755,040000;21065476,250000;140571,600000;1146286,910000;77442,030000;38789,440000;130743411,060000;36714954,980000;0,000000;999170345,490000;921379467,980000;11341047,610000;20014503,490000;6486380,490000;3435210,800000;269864925,680000;1081311560,280000;919486433,110000;585318256,650000;495993303,630000;102281187,690000;25689289,910000;36714954,980000;0,000000;36756677,040000;32649267,280000;32690989,340000;59175530,170000;7315795,700000;16599725,420000;2305804,880000;41722,060000;379295,240000;684690,320000;1147;8
2023;14;3;0;390;204646804,940000;35769913,920000;35887519,590000;22922425,270000;911632,990000;52559,890000;306994,380000;42045,910000;150671,410000;24210448,210000;11677071,380000;427963,880000;218673343,740000;203248432,930000;2344813,180000;1758466,770000;293404,250000;314637,810000;78825808,980000;219401333,050000;202976095,050000;132711551,600000;84798022,760000;4309803,990000;2187063,780000;12122227,100000;0,000000;12197295,420000;11374122,120000;11449190,440000;13208125,020000;82808,960000;879567,250000;872034,660000;75148,850000;0,000000;0,000000;2664;0
2023;14;3;1;390;11226505183,430000;1782584992,770000;1790623901,410000;1547902682,670000;73704071,400000;139033691,120000;149047082,280000;34161551,650000;13635684,190000;1915099595,350000;-124475693,940000;14314,220000;15568354627,060000;10091900417,180000;2527408214,110000;2362336832,320000;18717991,190000;187964198,950000;740797092,400000;15878349612,550000;10075861854,870000;11604261970,050000;4273869321,320000;398257543,140000;3281893361,530000;-124266212,970000;112863174,380000;12431926,590000;-22062548,870000;1772416,310000;333807297,560000;316954508,300000;13520898,000000;8593578,730000;136698371,500000;41459821,740000;58262637,020000;3836;46
2023;14;4;0;390;515912475,690000;103001733,910000;103002721,820000;43326089,140000;3688345,690000;14469,780000;404838,650000;52047,900000;231,360000;46933000,130000;56069721,690000;0,000000;559598092,780000;504999073,490000;1709858,230000;451967,220000;2913545,600000;1593604,050000;292122472,010000;520741146,030000;503897900,810000;211600576,570000;309001906,900000;17455014,960000;-2559698,100000;56067373,940000;432,050000;56629635,240000;53466114,760000;54027944,010000;58948019,320000;171060,930000;2547559,160000;2763395,230000;562261,300000;0,000000;0,000000;23333;0
2023;14;4;1;390;4293095046,230000;795486578,120000;795491256,450000;633781368,660000;33209661,740000;8058271,710000;6394422,470000;2075847,170000;108748,920000;673588084,970000;121903171,480000;0,000000;5122673891,250000;3573561804,290000;65638267,280000;63546027,380000;53626090,940000;202260903,200000;999607934,860000;4539153696,740000;3550864142,590000;3233034768,310000;1306117562,490000;137385684,800000;58729099,050000;121903963,670000;6515121,930000;130059485,920000;105928725,450000;107569125,770000;223701282,370000;65556064,960000;32040981,500000;27285283,680000;8155522,250000;11144728,520000;4035823,240000;11225;46
2023;14;5;0;390;804607432,160000;138297733,960000;138733582,230000;95437928,930000;3391008,420000;627931,350000;2400829,800000;358717,240000;1424760,510000;102391242,420000;36342339,810000;5026585,680000;1147509778,100000;784375790,980000;9631300,620000;9158454,790000;17782843,240000;1678497,340000;266801276,320000;1056297127,700000;782208652,050000;673428829,260000;303401388,090000;21788407,650000;2425042,170000;41367742,790000;0,000000;42097361,030000;38063314,690000;38792932,930000;47047811,640000;754711,650000;4408376,420000;3375288,820000;730367,600000;0,000000;0,000000;11886;0
2023;14;5;1;390;30300669992,990000;4235142521,690000;4255991411,000000;3648300778,580000;104992087,850000;157525794,070000;204425499,560000;137652263,410000;56163775,240000;4179460353,110000;76531057,890000;31066,650000;35875569719,160000;27597884308,500000;4180417954,670000;2564879159,200000;328974402,830000;643224731,150000;3617392316,520000;37821978324,980000;27548242916,220000;30450855083,330000;7396998017,230000;470215295,240000;4357369026,440000;76469494,030000;98948037,700000;226116943,030000;134026546,350000;184725957,650000;651341977,350000;445262807,450000;37078309,840000;31374276,840000;149668334,480000;94217584,420000;97823111,710000;11957;117
2023;14;6;0;390;22647213,540000;4533061,300000;4533214,210000;1330313,460000;124170,090000;1553,460000;23017,320000;32839,200000;0,000000;1502638,380000;3030575,830000;0,000000;31692531,510000;22080375,550000;2692467,340000;2813165,180000;234237,800000;3516609,420000;15097166,530000;28239972,760000;22166850,640000;7115134,510000;21124838,250000;609968,880000;5370366,370000;3030575,830000;0,000000;3035443,130000;2931118,330000;2935985,630000;3138078,250000;0,000000;111119,430000;95861,360000;4867,300000;0,000000;0,000000;939;0
2023;14;6;1;390;357049772,560000;71565003,590000;71566125,940000;40276638,480000;2054369,940000;66963,270000;1351510,090000;883836,230000;0,000000;43126597,240000;28439528,700000;0,000000;386514362,480000;345171385,760000;14729351,590000;12586985,780000;1548827,220000;9151857,460000;146082721,900000;381980854,060000;345033283,300000;207615896,730000;174372986,350000;11509562,850000;20370075,950000;28439526,000000;0,000000;28531032,360000;27565128,430000;27656634,790000;29564738,170000;631030,650000;1049980,390000;788093,240000;91506,360000;575355,570000;105747,890000;747;8
2023;14;7;0;390;19907589,850000;4141264,880000;4141337,000000;694207,350000;119568,390000;519,220000;393,500000;6622,330000;0,000000;810351,670000;3330985,330000;0,000000;23069714,930000;19848414,670000;138019,500000;469894,410000;1929335,840000;504822,860000;15744311,120000;22556543,760000;19855163,010000;3726385,600000;18830158,160000;683134,260000;603520,860000;3330985,330000;0,000000;3331503,460000;3299026,000000;3299544,130000;3377507,050000;0,000000;43691,960000;34872,450000;518,130000;0,000000;0,000000;702;0
2023;14;7;1;390;35603414,610000;6885843,880000;6885843,880000;4705140,470000;81480,220000;0,000000;545,940000;55506,880000;0,000000;4781345,260000;2104498,620000;0,000000;65325747,520000;35145877,450000;277081,080000;485399,900000;29066886,760000;274126,640000;12287309,640000;66045503,050000;35075995,310000;25002621,310000;41042881,740000;413644,650000;759206,080000;2104498,620000;0,000000;2104636,980000;1506296,390000;1506434,750000;2353805,520000;0,000000;45514,870000;820745,190000;138,360000;32299,460000;13537,360000;245;2
2023;14;8;0;390;500060814,070000;102375570,910000;102379868,560000;23101397,210000;2852372,270000;13528,980000;203832,450000;109449,340000;11470,190000;26051693,620000;76328174,940000;6628,930000;535512695,020000;486733253,800000;7326798,280000;6334154,090000;5090196,460000;4199499,640000;367899030,470000;518584511,500000;496543115,850000;121399111,920000;397449567,270000;13779663,560000;12461413,130000;76333971,830000;0,000000;76374084,830000;75302386,070000;75342499,070000;77562930,820000;39476,570000;979538,030000;1243840,710000;40116,580000;0,000000;0,000000;12668;0
2023;14;8;1;390;3071413269,330000;581945592,320000;582004290,980000;260437540,570000;22412887,290000;24111599,070000;49321725,210000;3955307,120000;825699,140000;355735329,110000;226268961,870000;0,000000;3842920360,250000;2732984526,240000;204727702,080000;325395348,760000;54354198,770000;61901119,600000;1346188872,480000;3435061722,260000;2712262899,530000;1768509331,220000;1672499526,890000;90733650,520000;166682317,960000;226269103,430000;20259330,450000;249030963,550000;237991884,790000;240494414,460000;272269497,830000;28434538,130000;8893831,640000;8655833,750000;22763053,690000;22381808,630000;10675316,620000;5923;82
2023;14;9;0;390;34995010,000000;6949441,680000;6949673,760000;2229880,570000;569457,070000;6005,890000;27071,340000;17278,650000;30,620000;2801589,220000;4148084,540000;29605,190000;45062028,480000;34088197,270000;355731,510000;645957,950000;8867800,860000;569778,050000;20496096,590000;44952235,550000;34011759,040000;12884389,190000;31974673,460000;2790993,390000;829193,920000;4177859,730000;0,000000;4183575,220000;3984622,870000;3990338,360000;4430083,170000;0,000000;177011,930000;268605,880000;5715,490000;0,000000;0,000000;1765;0
2023;14;9;1;390;221358226,510000;33361859,560000;33362336,980000;19171100,210000;2919932,360000;15745,310000;229836,380000;217829,850000;5279,010000;22965026,260000;10397310,720000;0,000000;679185020,610000;205451666,320000;14815515,970000;15125834,140000;435908216,660000;2442555,850000;91718671,900000;679383574,330000;204795654,210000;166144709,190000;513238865,150000;25906147,220000;28557226,500000;10397310,720000;0,000000;10439600,090000;9151313,380000;9193602,750000;15729493,270000;2204219,430000;2750391,750000;759381,900000;42289,370000;31883,760000;896055,430000;924;2
2023;14;10;0;390;620943450,190000;81456874,890000;81460940,070000;57409493,060000;2782125,140000;24309,980000;183075,700000;64217,490000;3064,440000;59681745,190000;21779194,880000;1301618,090000;718438387,470000;618838754,890000;1087732,800000;14952146,670000;2034185,580000;33834942,050000;259567978,460000;719489725,070000;618689436,740000;417896354,830000;286001057,110000;15032194,560000;14641510,610000;23075920,070000;0,000000;23127177,600000;20231070,630000;20282328,160000;26487709,800000;132334,720000;3069605,660000;3054414,790000;51257,670000;0,000000;0,000000;12510;0
2023;14;10;1;390;1593046789,650000;203778319,460000;203782639,500000;152080554,730000;9779025,450000;545341,270000;1795671,520000;1474931,870000;5324,680000;161604640,090000;42177999,410000;85753,740000;1992925665,180000;1565719566,060000;14126081,480000;13162462,190000;389291390,710000;4012534,930000;625444322,660000;2008834358,840000;1563064893,180000;1029203865,530000;977638216,700000;47269620,290000;15372299,430000;42251307,390000;15178,520000;42808634,400000;37251259,720000;37793408,210000;51968793,270000;1830126,150000;7114596,950000;5154682,440000;557369,670000;639719,310000;1257499,950000;4295;5
2023;14;99;0;390;563056,380000;118147,750000;118147,750000;40525,560000;652,980000;0,000000;0,000000;0,000000;0,000000;40648,780000;77498,970000;0,000000;627354,490000;563056,380000;54549,020000;2773,640000;6975,450000;0,000000;366998,790000;627354,490000;563056,380000;199103,530000;428250,960000;3109,440000;56850,540000;77498,970000;0,000000;77598,120000;75568,680000;75667,830000;77200,620000;0,000000;170,420000;1461,460000;99,150000;0,000000;0,000000;48;0
2023;14;99;1;390;52269885,910000;8211721,900000;8211727,070000;6331898,920000;361314,620000;308,150000;66222,990000;108,730000;259,380000;6511355,280000;1700371,790000;0,000000;70315120,720000;52119097,350000;406372,280000;957905,050000;11811608,500000;2748059,920000;16182675,370000;66515938,180000;52039302,680000;52491746,180000;14024192,000000;2290658,990000;1034284,130000;1700371,790000;0,000000;1702224,610000;1282243,690000;1284096,510000;2398786,070000;0,000000;489594,340000;501809,810000;1852,820000;187,880000;125325,740000;198;2
2023;10;1;0;390;286687024,810000;42220355,250000;42244604,460000;13285662,260000;2405068,310000;4995,510000;123175,240000;23825,290000;69208,800000;15785359,290000;26459245,170000;5486,680000;356578697,230000;281702360,740000;1338586,520000;863472,400000;3824620,750000;51184,980000;206808586,100000;350972260,310000;278381448,180000;126812891,810000;222471192,510000;15876108,750000;175117,230000;26469180,230000;0,000000;26476436,150000;25164730,140000;25171986,060000;33113943,310000;268642,210000;6322236,520000;1333345,680000;7255,920000;0,000000;0,000000;12612;0
2023;10;1;1;390;2173845113,950000;168428128,090000;168682457,620000;196389340,040000;24114681,120000;241513,140000;8243993,110000;917798,150000;5296329,960000;229403262,620000;-60720805,000000;38086,180000;2271581074,660000;2082293620,970000;104572106,110000;40799014,650000;16893143,740000;3587497,840000;483361780,550000;2378651297,120000;2073450501,790000;1701462391,700000;677043805,980000;116542391,470000;93810191,090000;-60699210,040000;129875,490000;-60456787,240000;-66647854,880000;-66535307,570000;30062547,210000;32673971,830000;37685034,430000;8933377,100000;242749,050000;3585735,000000;21003302,620000;4131;39
2023;10;2;0;390;33214641,000000;6677276,450000;6677276,960000;1863008,670000;237579,970000;1832,640000;7014,130000;1129,510000;0,000000;2104556,450000;4572720,510000;0,000000;35497050,320000;32828081,850000;143342,800000;53148,650000;180665,630000;81476,190000;22775203,350000;33775955,500000;32613680,470000;9312498,520000;24463756,980000;1013817,370000;142078,300000;4572720,510000;0,000000;4576263,080000;4508382,670000;4511925,240000;4709328,220000;0,000000;95318,550000;105625,720000;3542,570000;0,000000;0,000000;1461;0
2023;10;2;1;390;2970535128,170000;497048054,450000;497091990,930000;336144993,510000;41565125,070000;9945619,040000;6641865,260000;5663233,830000;41893,960000;392963278,540000;104128712,390000;0,000000;2935111989,150000;2710808892,860000;35690353,080000;94687934,230000;11702214,440000;27548681,760000;958852529,480000;3121669688,190000;2696196085,030000;1898761579,290000;1222936745,260000;195011957,000000;45604637,620000;104128712,390000;8756671,830000;114091976,930000;104056403,540000;105262996,250000;122287821,930000;12836860,880000;23703618,560000;8395519,300000;9963264,930000;36958915,960000;10254685,980000;3751;81
